1	288	67.0
1	50	58.0
1	19	46.0
1	3	45.0
1	61	41.0
1	73	39.0
1	305	37.0
1	173	35.0
1	331	34.0
1	168	34.0
2	8	15.0
2	331	11.0
2	307	10.0
2	180	10.0
2	177	9.0
2	1428	7.0
2	211	7.0
2	82	6.0
2	254	6.0
2	189	5.0
3	50	88.0
3	288	52.0
3	305	52.0
3	3	47.0
3	304	45.0
3	173	42.0
3	61	42.0
3	79	38.0
3	38	37.0
3	331	37.0
4	8	24.0
4	305	12.0
4	386	11.0
4	104	8.0
4	9	8.0
4	173	7.0
4	362	7.0
4	288	7.0
4	883	7.0
4	3	7.0
5	8	27.0
5	3	21.0
5	6	21.0
5	19	16.0
5	288	15.0
5	7	15.0
5	305	15.0
5	50	14.0
5	168	13.0
5	61	12.0
6	8	75.0
6	19	46.0
6	173	28.0
6	6	26.0
6	288	26.0
6	3	23.0
6	79	21.0
6	61	21.0
6	254	19.0
6	77	18.0
7	8	15.0
7	50	11.0
7	163	9.0
7	19	8.0
7	288	7.0
7	145	7.0
7	5	7.0
7	7	7.0
7	278	7.0
7	643	6.0
8	8	78.0
8	19	46.0
8	331	29.0
8	173	29.0
8	288	25.0
8	248	25.0
8	305	24.0
8	254	24.0
8	3	23.0
8	722	22.0
9	8	54.0
9	288	36.0
9	50	30.0
9	3	29.0
9	19	24.0
9	168	20.0
9	305	19.0
9	61	19.0
9	155	18.0
9	187	17.0
10	50	44.0
10	61	31.0
10	305	30.0
10	173	28.0
10	82	26.0
10	145	25.0
10	331	24.0
10	3	24.0
10	637	24.0
10	19	24.0
11	50	34.0
11	305	25.0
11	173	25.0
11	61	24.0
11	79	24.0
11	145	22.0
11	331	22.0
11	3	21.0
11	19	21.0
11	82	21.0
12	8	19.0
12	61	11.0
12	3	9.0
12	50	9.0
12	248	8.0
12	79	8.0
12	305	7.0
12	254	6.0
12	9	6.0
12	261	6.0
13	50	41.0
13	305	31.0
13	61	29.0
13	288	27.0
13	19	26.0
13	173	25.0
13	331	25.0
13	38	22.0
13	585	22.0
13	82	21.0
14	8	71.0
14	288	24.0
14	3	22.0
14	6	19.0
14	168	18.0
14	19	18.0
14	305	18.0
14	50	17.0
14	42	15.0
14	187	14.0
15	50	42.0
15	96	31.0
15	305	29.0
15	61	27.0
15	19	26.0
15	173	24.0
15	3	23.0
15	82	23.0
15	79	23.0
15	288	22.0
16	61	42.0
16	50	42.0
16	278	41.0
16	305	39.0
16	288	30.0
16	173	28.0
16	19	27.0
16	331	25.0
16	79	25.0
16	82	24.0
17	19	54.0
17	173	35.0
17	288	34.0
17	61	33.0
17	3	32.0
17	305	32.0
17	331	29.0
17	254	29.0
17	79	28.0
17	145	27.0
18	8	39.0
18	331	18.0
18	177	18.0
18	50	16.0
18	12	12.0
18	82	12.0
18	637	11.0
18	42	10.0
18	305	10.0
18	189	10.0
19	50	52.0
19	305	40.0
19	61	36.0
19	19	35.0
19	82	35.0
19	3	35.0
19	288	31.0
19	79	31.0
19	585	30.0
19	331	30.0
20	8	26.0
20	3	17.0
20	50	15.0
20	288	15.0
20	42	13.0
20	305	13.0
20	19	12.0
20	61	11.0
20	331	10.0
20	155	10.0
21	8	58.0
21	305	22.0
21	6	22.0
21	288	21.0
21	173	19.0
21	304	18.0
21	254	18.0
21	3	17.0
21	331	15.0
21	216	15.0
22	8	33.0
22	50	16.0
22	288	15.0
22	304	12.0
22	163	12.0
22	168	10.0
22	19	8.0
22	254	8.0
22	61	8.0
22	305	7.0
23	8	15.0
23	50	6.0
23	304	4.0
23	121	4.0
23	38	4.0
23	163	4.0
23	61	4.0
23	6	4.0
23	73	3.0
23	585	3.0
24	288	41.0
24	305	39.0
24	173	39.0
24	61	36.0
24	254	34.0
24	3	33.0
24	331	33.0
24	79	32.0
24	82	32.0
24	304	31.0
25	8	27.0
25	61	16.0
25	3	14.0
25	288	13.0
25	50	13.0
25	585	11.0
25	19	11.0
25	305	10.0
25	168	10.0
25	145	10.0
26	8	50.0
26	6	31.0
26	288	30.0
26	50	28.0
26	61	23.0
26	19	23.0
26	73	22.0
26	3	22.0
26	305	21.0
26	7	19.0
27	8	45.0
27	50	25.0
27	61	15.0
27	305	14.0
27	637	13.0
27	19	12.0
27	42	10.0
27	82	10.0
27	3	8.0
27	254	7.0
28	8	52.0
28	61	29.0
28	50	21.0
28	3	18.0
28	331	17.0
28	173	15.0
28	585	15.0
28	6	14.0
28	79	13.0
28	77	13.0
29	8	51.0
29	19	24.0
29	3	23.0
29	50	21.0
29	288	21.0
29	305	19.0
29	145	16.0
29	5	16.0
29	7	15.0
29	168	14.0
30	8	19.0
30	331	11.0
30	375	11.0
30	50	8.0
30	180	7.0
30	370	6.0
30	362	6.0
30	9	6.0
30	61	6.0
30	79	6.0
31	8	22.0
31	288	12.0
31	171	9.0
31	6	8.0
31	50	8.0
31	61	8.0
31	42	7.0
31	32	7.0
31	19	7.0
31	305	6.0
32	8	44.0
32	50	39.0
32	305	17.0
32	278	14.0
32	216	12.0
32	3	11.0
32	254	11.0
32	173	11.0
32	288	11.0
32	6	11.0
33	8	33.0
33	50	18.0
33	7	14.0
33	288	14.0
33	61	14.0
33	19	12.0
33	187	11.0
33	6	9.0
33	163	9.0
33	278	9.0
34	8	49.0
34	305	21.0
34	288	16.0
34	3	16.0
34	50	13.0
34	304	13.0
34	73	12.0
34	61	12.0
34	168	11.0
34	6	11.0
35	8	28.0
35	50	21.0
35	288	15.0
35	19	15.0
35	168	14.0
35	187	12.0
35	73	10.0
35	61	10.0
35	160	9.0
35	44	9.0
36	8	60.0
36	19	38.0
36	288	20.0
36	61	18.0
36	305	17.0
36	6	17.0
36	254	16.0
36	79	14.0
36	3	13.0
36	82	12.0
37	50	36.0
37	61	29.0
37	305	25.0
37	173	25.0
37	145	24.0
37	585	23.0
37	19	22.0
37	288	22.0
37	79	22.0
37	331	22.0
38	8	25.0
38	61	12.0
38	50	11.0
38	96	10.0
38	3	9.0
38	305	9.0
38	2	9.0
38	278	8.0
38	83	6.0
38	6	6.0
39	8	17.0
39	50	14.0
39	1463	8.0
39	61	8.0
39	19	8.0
39	163	7.0
39	173	7.0
39	187	7.0
39	6	6.0
39	66	6.0
40	8	50.0
40	288	25.0
40	19	24.0
40	305	22.0
40	50	22.0
40	42	19.0
40	3	19.0
40	7	17.0
40	5	16.0
40	507	15.0
41	8	35.0
